Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
0.000612567,-0.86043207,1.396606212,0.886616309,-0.398188716,-1.440587041,0.594926776,0.536640383,0.913197242,0.190905296,-0.397022847,1.5586795,1.440451283,-1.243779626,0.024009333,1.27960868,1.386327786,-1.724622695,-1.732362748,0.602898942,0.597440687,0.622765102,-1.489618889,-0.32353837,0
0.994196455,-0.86043207,0.107308958,0.886616309,-0.398188716,-0.676732128,0.125888085,1.049337012,0.008209768,-0.075573525,-0.754189269,1.5586795,-1.531137883,-1.243779626,1.073487541,1.27960868,0.119735408,-1.475216667,1.707139582,-1.263326408,1.560709866,1.560671319,-0.963974531,1.588225698,0
0.181264183,-0.86043207,1.396606212,-1.32243385,-0.398188716,1.614832614,0.382390453,0.023943754,1.68890079,0.457384117,-1.468522111,0.604289863,0.697553992,-1.243779626,1.335857093,1.27960868,0.119735408,-1.599919681,0.80200739,0.602898942,-1.329097671,-1.253047332,1.589155209,-0.32353837,0
1.084522263,-0.86043207,-1.181988297,-0.586083797,-1.339678653,0.087122786,0.011616887,-0.531477594,-0.638209856,-0.075573525,-0.039856426,0.604289863,-1.531137883,1.554293264,-0.875543417,-0.781488916,0.964130327,0.145922516,1.345086706,-1.263326408,1.560709866,-0.315141115,1.213694953,0.632343664,1
-1.625251976,1.162206796,-1.181988297,-0.586083797,0.543301221,0.087122786,-0.851697957,0.622089822,-0.76749378,0.723862938,0.317309996,-1.304489412,-0.788240591,-1.243779626,-1.737614803,1.27960868,1.386327786,1.517655671,0.258928075,-0.330213733,0.597440687,1.560671319,-1.039066582,-0.32353837,1
-0.270364857,1.162206796,-1.181988297,-0.586083797,0.543301221,-0.676732128,0.290203583,0.408466226,-0.508925931,-1.674446452,-1.11135569,-0.350099774,1.440451283,-0.311088663,0.061490697,-0.781488916,1.808525246,-0.228186526,-1.732362748,-0.330213733,-1.329097671,-1.253047332,0.312590339,0.632343664,0
0.361915799,1.162206796,-1.181988297,-1.32243385,-0.398188716,-0.676732128,1.715351814,1.732932518,0.137493693,1.523299402,-0.754189269,-0.350099774,0.697553992,-1.243779626,-0.350804313,-0.781488916,-1.146856971,-1.724622695,-0.646204118,-0.330213733,0.597440687,0.622765102,-0.963974531,-1.279420405,0
0.903870647,1.162206796,0.107308958,-0.586083797,0.543301221,0.8509777,0.568385062,1.519308922,-0.638209856,1.789778223,0.317309996,1.5586795,-1.531137883,-0.311088663,0.698673895,-0.781488916,-0.724659511,0.021219502,1.526113144,1.536011617,-0.365828492,-1.253047332,0.838234697,-1.279420405,0
-1.625251976,-0.86043207,0.107308958,1.622966363,1.484791158,-0.676732128,-0.612214703,-0.873275346,0.266777618,-0.075573525,-0.397022847,0.604289863,-1.531137883,-0.311088663,-0.500729771,-0.781488916,-1.146856971,-0.602295569,-1.732362748,-0.330213733,0.597440687,-0.315141115,-0.663606326,-1.279420405,0
1.716802918,1.162206796,0.107308958,0.886616309,1.484791158,-0.676732128,-0.404540984,-0.659651751,0.525345467,-1.674446452,1.38880926,-1.304489412,-0.788240591,-0.311088663,0.061490697,1.27960868,0.964130327,1.143546628,-0.646204118,-1.263326408,-0.365828492,0.622765102,-1.189250685,0.632343664,0
0.271589991,-0.86043207,-1.181988297,1.622966363,1.484791158,0.087122786,-0.405959244,-1.17234838,-1.672481254,-0.075573525,-0.039856426,1.5586795,-1.531137883,0.6216023,-1.812577532,1.27960868,-1.146856971,-0.35288954,-1.55133631,-0.330213733,1.560709866,1.560671319,-0.288146071,-0.32353837,0
0.994196455,1.162206796,-1.181988297,-0.586083797,0.543301221,0.8509777,-1.299057538,-0.275129279,1.171765091,0.723862938,-0.397022847,-1.304489412,-0.0453433,-0.311088663,-0.613173865,-0.781488916,-1.146856971,-1.849325709,-0.646204118,-1.263326408,-1.329097671,-1.253047332,-0.213054019,1.588225698,0
0.090938375,1.162206796,1.396606212,1.622966363,-1.339678653,-0.676732128,0.112718532,-0.958724784,1.042481167,0.190905296,-1.11135569,0.604289863,1.440451283,1.554293264,-1.587689344,1.27960868,-1.146856971,1.143546628,1.526113144,0.602898942,-1.329097671,-1.253047332,-1.714895043,1.588225698,1
0.181264183,1.162206796,1.396606212,-0.586083797,-1.339678653,-0.676732128,-1.349507056,1.519308922,-1.672481254,0.99034176,0.317309996,0.604289863,-1.531137883,-1.243779626,0.098972062,-0.781488916,-0.302462052,0.8941406,0.439954513,1.536011617,1.560709866,1.560671319,0.38768239,-1.279420405,1
-1.715577784,-0.86043207,-1.181988297,-1.32243385,-1.339678653,0.8509777,0.647807596,-1.129623661,-1.155345555,0.457384117,1.745975682,0.604289863,-1.531137883,1.554293264,-1.437763886,1.27960868,-1.56905443,-1.724622695,-1.008256994,0.602898942,-0.365828492,-1.253047332,0.012222134,1.588225698,0
0.542567415,1.162206796,-1.181988297,1.622966363,-1.339678653,1.614832614,1.182086226,-0.275129279,0.525345467,1.256820581,-1.11135569,-0.350099774,-0.788240591,0.6216023,-0.838062053,1.27960868,-1.146856971,-1.724622695,1.526113144,0.602898942,-1.329097671,-1.253047332,0.462774441,0.632343664,0
-1.715577784,-0.86043207,-1.181988297,-1.32243385,1.484791158,0.8509777,-1.248202803,1.433859484,-0.896777705,-1.14148881,0.674476417,0.604289863,-0.0453433,-1.243779626,-1.325319792,-0.781488916,-0.724659511,0.644734572,-1.732362748,-0.330213733,0.597440687,-1.253047332,1.213694953,-0.32353837,0
0.452241607,-0.86043207,-1.181988297,-1.32243385,1.484791158,0.087122786,0.249681882,-1.044174223,1.430332941,-0.875009989,-0.754189269,1.5586795,-1.531137883,-0.311088663,1.373338458,-0.781488916,0.964130327,1.642358685,-1.732362748,-0.330213733,-0.365828492,0.622765102,0.838234697,1.588225698,0
-0.360690665,1.162206796,1.396606212,0.150266256,-0.398188716,1.614832614,0.276223596,-0.574202313,1.818184715,-0.875009989,1.38880926,-0.350099774,1.440451283,-1.243779626,1.14845027,-0.781488916,-1.56905443,-1.350513653,1.345086706,-0.330213733,-1.329097671,0.622765102,0.688050595,1.588225698,0
1.716802918,1.162206796,-1.181988297,-0.586083797,0.543301221,-1.440587041,-0.535426079,0.066668473,-1.543197329,1.256820581,-0.039856426,-1.304489412,1.440451283,0.6216023,-0.125916126,-0.781488916,0.541932867,-1.475216667,-1.732362748,0.602898942,0.597440687,-0.315141115,-0.288146071,-0.32353837,0
1.084522263,1.162206796,1.396606212,0.886616309,0.543301221,0.8509777,-0.895056177,-1.086898942,1.430332941,0.457384117,1.031642839,1.5586795,-1.531137883,0.6216023,0.998524812,1.27960868,-0.724659511,-0.477592555,-1.008256994,1.536011617,0.597440687,-1.253047332,-0.588514275,1.588225698,0
-1.083297128,-0.86043207,-1.181988297,-0.586083797,-1.339678653,0.087122786,-1.655040683,1.476584203,-0.121074156,1.523299402,0.317309996,1.5586795,-0.0453433,1.554293264,-1.475245251,-0.781488916,-0.724659511,1.268249643,-0.284151241,1.536011617,-1.329097671,-0.315141115,-1.114158633,-0.32353837,1
1.62647711,1.162206796,-1.181988297,0.886616309,1.484791158,1.614832614,1.189987958,0.792988698,1.301049016,-0.075573525,1.745975682,-1.304489412,1.440451283,-1.243779626,-0.950506146,1.27960868,-0.302462052,1.268249643,0.258928075,0.602898942,1.560709866,0.622765102,0.537866492,0.632343664,1
0.723219031,-0.86043207,-1.181988297,-0.586083797,-1.339678653,0.8509777,-1.374630511,-0.317853998,0.137493693,-1.14148881,1.031642839,-0.350099774,1.440451283,-1.243779626,0.436304343,-0.781488916,-0.302462052,1.642358685,-0.284151241,1.536011617,1.560709866,-1.253047332,-0.513422224,0.632343664,0
0.452241607,-0.86043207,1.396606212,-1.32243385,-0.398188716,-0.676732128,-0.923218759,1.732932518,-1.801765179,0.723862938,-0.754189269,1.5586795,-0.0453433,-1.243779626,-1.175394334,1.27960868,0.964130327,1.517655671,1.345086706,0.602898942,-1.329097671,-0.315141115,0.537866492,0.632343664,0
1.265173879,1.162206796,1.396606212,1.622966363,0.543301221,0.8509777,-1.121977704,0.365741507,0.783913317,-0.608531167,-0.754189269,1.5586795,-0.0453433,1.554293264,1.373338458,-0.781488916,-0.724659511,-1.599919681,0.077901636,0.602898942,0.597440687,-1.253047332,1.814431362,-1.279420405,1
0.361915799,1.162206796,0.107308958,1.622966363,0.543301221,-1.440587041,-0.934362227,-1.044174223,-1.543197329,-0.075573525,-0.039856426,1.5586795,-1.531137883,0.6216023,-1.512726615,1.27960868,1.386327786,0.520031558,-1.732362748,1.536011617,1.560709866,-1.253047332,-0.062869917,0.632343664,1
0.271589991,-0.86043207,-1.181988297,0.150266256,-1.339678653,0.8509777,1.22220271,0.023943754,0.913197242,0.190905296,1.745975682,-0.350099774,0.697553992,-0.311088663,-1.212875699,1.27960868,1.386327786,-0.726998583,1.526113144,-1.263326408,1.560709866,1.560671319,-1.339434787,1.588225698,0
-0.721993897,-0.86043207,0.107308958,0.886616309,-0.398188716,1.614832614,1.184112311,-1.556870852,1.430332941,-1.674446452,-0.754189269,-0.350099774,-0.788240591,-1.243779626,0.323860249,1.27960868,0.964130327,0.520031558,-0.103124802,-1.263326408,1.560709866,-0.315141115,0.462774441,-1.279420405,0
-1.263948744,-0.86043207,0.107308958,0.886616309,0.543301221,1.614832614,1.383073864,0.023943754,0.396061543,1.256820581,1.031642839,-0.350099774,0.697553992,1.554293264,-1.362801157,-0.781488916,-1.146856971,0.27062553,-1.55133631,-0.330213733,-0.365828492,0.622765102,-1.264342736,-1.279420405,0
1.355499687,1.162206796,1.396606212,0.886616309,-0.398188716,0.8509777,-0.572300827,1.049337012,-0.76749378,-1.407967631,1.745975682,1.5586795,0.697553992,1.554293264,0.024009333,-0.781488916,0.119735408,0.644734572,-0.646204118,1.536011617,1.560709866,-0.315141115,1.814431362,-1.279420405,1
-0.089713241,-0.86043207,1.396606212,-1.32243385,-0.398188716,1.614832614,1.458849445,-0.403303436,-1.155345555,-0.075573525,1.031642839,0.604289863,1.440451283,-0.311088663,-1.625170709,-0.781488916,0.541932867,0.644734572,1.707139582,-0.330213733,-1.329097671,-0.315141115,1.213694953,0.632343664,0
-1.805903592,1.162206796,0.107308958,0.886616309,-1.339678653,-0.676732128,-0.590332984,0.963887574,1.042481167,0.99034176,-1.11135569,-1.304489412,-0.0453433,0.6216023,1.335857093,-0.781488916,-0.302462052,0.644734572,-1.55133631,0.602898942,-1.329097671,-0.315141115,1.363879055,-1.279420405,0
-1.173622936,-0.86043207,-1.181988297,1.622966363,1.484791158,0.8509777,1.413667749,1.092061731,0.783913317,1.523299402,-0.397022847,0.604289863,1.440451283,-1.243779626,0.061490697,1.27960868,0.119735408,1.392952657,1.526113144,-1.263326408,-0.365828492,1.560671319,1.66424726,0.632343664,0
-0.451016473,-0.86043207,1.396606212,-1.32243385,-1.339678653,-0.676732128,-1.498221699,0.493915664,1.301049016,1.789778223,1.745975682,-0.350099774,-0.788240591,-1.243779626,-0.500729771,1.27960868,1.808525246,1.392952657,-0.827230556,1.536011617,-0.365828492,-1.253047332,-0.963974531,0.632343664,0
-0.631668089,1.162206796,-1.181988297,-0.586083797,1.484791158,-0.676732128,1.116238462,-1.428696694,-1.801765179,1.523299402,-1.468522111,1.5586795,-1.531137883,1.554293264,0.811117989,1.27960868,0.964130327,-0.726998583,-0.103124802,1.536011617,-1.329097671,0.622765102,0.763142646,-1.279420405,0
-0.812319705,-0.86043207,-1.181988297,0.886616309,-0.398188716,0.087122786,1.388544294,-0.061505684,0.783913317,-1.407967631,-0.397022847,1.5586795,-0.788240591,0.6216023,1.898077562,-0.781488916,-1.146856971,-1.849325709,-0.284151241,1.536011617,-0.365828492,1.560671319,-0.88888248,-1.279420405,0
0.181264183,1.162206796,0.107308958,0.886616309,1.484791158,0.8509777,0.867435216,-0.104230403,1.559616866,-0.075573525,-0.397022847,0.604289863,1.440451283,-1.243779626,-0.913024782,1.27960868,-1.56905443,-1.225810639,-0.465177679,-1.263326408,1.560709866,0.622765102,1.589155209,1.588225698,0
-0.541342281,1.162206796,0.107308958,-0.586083797,-0.398188716,1.614832614,-0.250963737,1.433859484,-0.638209856,0.457384117,1.745975682,0.604289863,1.440451283,-0.311088663,-1.437763886,1.27960868,-1.146856971,-0.602295569,0.077901636,-0.330213733,0.597440687,1.560671319,1.739339311,-1.279420405,0
0.632893223,-0.86043207,0.107308958,0.886616309,0.543301221,-0.676732128,-1.305338402,1.092061731,1.559616866,0.99034176,1.38880926,-1.304489412,1.440451283,0.6216023,-0.200878855,-0.781488916,-0.724659511,-1.724622695,-0.284151241,-1.263326408,0.597440687,-1.253047332,0.237498288,0.632343664,0
1.174848071,1.162206796,0.107308958,-0.586083797,0.543301221,0.087122786,0.008172543,-1.428696694,-1.155345555,-1.407967631,-0.754189269,1.5586795,1.440451283,0.6216023,-1.325319792,-0.781488916,-1.146856971,-1.101107625,1.707139582,-0.330213733,0.597440687,0.622765102,-0.88888248,1.588225698,0
-1.715577784,1.162206796,1.396606212,-1.32243385,0.543301221,0.8509777,0.125888085,-1.428696694,1.042481167,-0.075573525,-1.11135569,0.604289863,0.697553992,1.554293264,-0.763099324,1.27960868,-0.724659511,0.520031558,1.707139582,0.602898942,-1.329097671,-0.315141115,-0.813790429,1.588225698,0
0.994196455,-0.86043207,1.396606212,1.622966363,-1.339678653,0.8509777,1.177831448,0.70753926,-0.379642006,-0.875009989,1.38880926,-1.304489412,-1.531137883,1.554293264,0.923562083,-0.781488916,1.808525246,0.644734572,-0.284151241,0.602898942,-0.365828492,1.560671319,-1.189250685,0.632343664,0
0.181264183,1.162206796,0.107308958,-0.586083797,-1.339678653,-1.440587041,-0.519217398,0.323016788,-1.413913404,0.99034176,1.38880926,-0.350099774,0.697553992,-1.243779626,0.024009333,-0.781488916,-0.302462052,0.644734572,-0.465177679,-0.330213733,0.597440687,0.622765102,-0.588514275,-1.279420405,0
0.090938375,1.162206796,1.396606212,0.150266256,-0.398188716,-1.440587041,0.6526702,-0.958724784,1.68890079,1.523299402,-1.468522111,0.604289863,1.440451283,1.554293264,-1.662652074,-0.781488916,1.808525246,0.644734572,0.80200739,0.602898942,1.560709866,-1.253047332,0.38768239,-1.279420405,0
0.361915799,1.162206796,0.107308958,-0.586083797,0.543301221,-0.676732128,-1.040123867,-1.514146132,-0.250358081,-1.407967631,0.317309996,-0.350099774,-0.0453433,0.6216023,0.848599354,-0.781488916,-0.724659511,0.27062553,-1.55133631,0.602898942,1.560709866,0.622765102,0.838234697,-0.32353837,1
0.090938375,-0.86043207,-1.181988297,0.886616309,-1.339678653,-1.440587041,-0.121091684,0.921162855,0.266777618,1.523299402,1.745975682,-1.304489412,0.697553992,-1.243779626,0.73615526,1.27960868,-1.56905443,0.644734572,-1.732362748,1.536011617,1.560709866,1.560671319,0.38768239,-1.279420405,1
0.090938375,1.162206796,-1.181988297,-1.32243385,0.543301221,-0.676732128,1.503828534,1.476584203,1.559616866,-0.075573525,1.031642839,-0.350099774,1.440451283,-1.243779626,1.448301187,1.27960868,0.119735408,0.395328544,-0.284151241,1.536011617,-0.365828492,-1.253047332,0.537866492,-0.32353837,0
-1.354274552,-0.86043207,-1.181988297,-1.32243385,-1.339678653,1.614832614,0.802600495,1.775657237,-0.896777705,1.523299402,-0.754189269,1.5586795,1.440451283,0.6216023,0.286378885,1.27960868,-1.146856971,-1.475216667,-0.284151241,-1.263326408,0.597440687,-0.315141115,-0.813790429,1.588225698,0
-0.541342281,-0.86043207,0.107308958,-0.586083797,1.484791158,-0.676732128,-1.485659972,-0.574202313,1.430332941,-0.608531167,1.38880926,1.5586795,-1.531137883,-1.243779626,-0.875543417,1.27960868,-0.302462052,-0.35288954,0.439954513,-1.263326408,1.560709866,1.560671319,-0.88888248,1.588225698,0
1.445825495,1.162206796,-1.181988297,1.622966363,1.484791158,-1.440587041,0.163573267,1.775657237,0.654629392,-1.674446452,-1.11135569,-0.350099774,-0.788240591,-0.311088663,-1.625170709,1.27960868,-1.146856971,0.27062553,-0.465177679,-1.263326408,-0.365828492,1.560671319,-1.639802992,1.588225698,0
1.084522263,1.162206796,1.396606212,0.150266256,0.543301221,1.614832614,-1.303920142,0.23756735,-1.543197329,-0.608531167,0.317309996,1.5586795,0.697553992,-0.311088663,-1.250357063,-0.781488916,-1.146856971,0.520031558,-1.008256994,1.536011617,1.560709866,-1.253047332,0.688050595,-0.32353837,0
-1.173622936,1.162206796,-1.181988297,-1.32243385,-0.398188716,-1.440587041,-0.851697957,-1.471421413,-0.379642006,1.256820581,-1.468522111,-1.304489412,0.697553992,-1.243779626,0.398822979,1.27960868,-0.724659511,1.642358685,-1.370309871,-1.263326408,0.597440687,1.560671319,-1.189250685,0.632343664,0
-1.44460036,-0.86043207,-1.181988297,0.886616309,-1.339678653,-0.676732128,0.318568774,-1.129623661,-1.02606163,1.256820581,0.674476417,1.5586795,0.697553992,1.554293264,1.898077562,1.27960868,0.119735408,1.143546628,-1.189283433,-1.263326408,0.597440687,0.622765102,1.288787004,0.632343664,0
1.62647711,1.162206796,-1.181988297,0.886616309,-1.339678653,0.087122786,-0.768020644,1.092061731,-0.379642006,-1.14148881,-0.754189269,-0.350099774,1.440451283,-0.311088663,-1.400282521,-0.781488916,-0.302462052,1.018843614,1.164060267,1.536011617,0.597440687,-0.315141115,1.213694953,1.588225698,1
-1.534926168,1.162206796,1.396606212,1.622966363,1.484791158,0.8509777,1.702790087,0.622089822,-1.672481254,-0.075573525,0.674476417,-0.350099774,-1.531137883,-1.243779626,0.961043447,-0.781488916,-1.146856971,-0.35288954,0.983033829,-0.330213733,0.597440687,0.622765102,1.889523413,-0.32353837,0
-1.354274552,1.162206796,0.107308958,-1.32243385,1.484791158,-1.440587041,-0.275074149,0.579365102,1.171765091,-0.342052346,-0.397022847,-0.350099774,1.440451283,-0.311088663,-1.737614803,-0.781488916,-1.146856971,1.767061699,0.983033829,1.536011617,0.597440687,-1.253047332,1.288787004,-0.32353837,0
0.994196455,1.162206796,1.396606212,-0.586083797,-0.398188716,-0.676732128,-1.355382703,0.792988698,-0.121074156,0.190905296,1.38880926,0.604289863,1.440451283,1.554293264,0.511267072,1.27960868,0.541932867,1.392952657,1.707139582,-0.330213733,1.560709866,1.560671319,0.612958543,1.588225698,1
0.813544839,1.162206796,0.107308958,0.886616309,-0.398188716,1.614832614,-0.949760474,0.365741507,0.913197242,1.523299402,-0.039856426,-0.350099774,-0.0453433,0.6216023,0.548748437,-0.781488916,0.964130327,1.517655671,-1.370309871,1.536011617,0.597440687,-0.315141115,1.06351085,-1.279420405,0
1.265173879,-0.86043207,0.107308958,1.622966363,-0.398188716,-1.440587041,0.145135893,0.750263979,1.042481167,-0.608531167,-0.754189269,-1.304489412,-1.531137883,-1.243779626,0.473785708,-0.781488916,0.541932867,0.395328544,-0.827230556,-1.263326408,1.560709866,-1.253047332,0.312590339,1.588225698,0
1.716802918,-0.86043207,-1.181988297,-1.32243385,0.543301221,-1.440587041,-0.617077307,-0.146955122,-1.284629479,-1.407967631,1.031642839,1.5586795,0.697553992,-1.243779626,-1.625170709,-0.781488916,0.964130327,0.145922516,-1.732362748,0.602898942,0.597440687,0.622765102,-0.663606326,-0.32353837,0
-0.451016473,1.162206796,0.107308958,-1.32243385,1.484791158,0.8509777,-0.363208849,-0.23240456,-0.76749378,0.457384117,0.317309996,1.5586795,-0.788240591,-1.243779626,-1.137912969,1.27960868,-1.56905443,-1.849325709,0.983033829,0.602898942,1.560709866,1.560671319,-0.062869917,-1.279420405,0
-0.721993897,1.162206796,1.396606212,-1.32243385,0.543301221,-0.676732128,-0.320255846,-0.018780965,0.783913317,1.789778223,-1.11135569,0.604289863,0.697553992,-1.243779626,-1.175394334,-0.781488916,0.541932867,-1.225810639,0.80200739,-0.330213733,0.597440687,1.560671319,0.012222134,0.632343664,1
0.813544839,1.162206796,1.396606212,-1.32243385,1.484791158,0.087122786,0.848390017,0.835713417,-0.508925931,0.99034176,-0.754189269,0.604289863,1.440451283,-1.243779626,1.14845027,-0.781488916,-0.724659511,0.395328544,-0.646204118,-0.330213733,1.560709866,-1.253047332,-0.813790429,-1.279420405,1
-0.180039049,1.162206796,0.107308958,-1.32243385,1.484791158,1.614832614,1.300409594,-1.044174223,-1.284629479,0.190905296,1.031642839,-1.304489412,-1.531137883,-1.243779626,1.410819822,1.27960868,-1.56905443,0.520031558,-1.55133631,-0.330213733,0.597440687,0.622765102,-0.213054019,0.632343664,0
-0.360690665,-0.86043207,-1.181988297,0.886616309,-1.339678653,-0.676732128,0.236917546,0.280292069,-1.543197329,-0.342052346,1.745975682,-0.350099774,-1.531137883,1.554293264,-0.238360219,-0.781488916,1.386327786,-1.849325709,-0.103124802,0.602898942,-0.365828492,1.560671319,-0.88888248,-0.32353837,0
-0.180039049,1.162206796,-1.181988297,1.622966363,1.484791158,1.614832614,0.297700098,-0.446028155,1.559616866,1.523299402,0.674476417,0.604289863,-1.531137883,0.6216023,0.886080718,1.27960868,-0.302462052,-0.976404611,0.80200739,-0.330213733,1.560709866,0.622765102,-0.813790429,1.588225698,0
0.632893223,-0.86043207,1.396606212,-1.32243385,1.484791158,-1.440587041,0.404879997,-1.300522537,0.266777618,0.723862938,1.745975682,1.5586795,-0.0453433,1.554293264,-1.737614803,1.27960868,1.386327786,0.145922516,-0.827230556,1.536011617,-0.365828492,-0.315141115,1.138602902,1.588225698,0
0.452241607,-0.86043207,-1.181988297,0.150266256,0.543301221,0.8509777,0.915453432,1.476584203,-1.672481254,-0.075573525,0.317309996,0.604289863,0.697553992,1.554293264,0.848599354,-0.781488916,-0.302462052,0.644734572,-1.55133631,1.536011617,1.560709866,1.560671319,-0.062869917,1.588225698,0
1.445825495,1.162206796,0.107308958,0.150266256,1.484791158,0.8509777,0.53738596,0.792988698,1.171765091,0.457384117,-1.468522111,0.604289863,-0.0453433,0.6216023,-0.425767042,1.27960868,-0.302462052,0.769437586,1.164060267,0.602898942,1.560709866,-0.315141115,1.66424726,1.588225698,1
0.452241607,-0.86043207,0.107308958,1.622966363,0.543301221,0.087122786,-0.32511845,-0.018780965,-1.801765179,-0.075573525,1.38880926,-0.350099774,-0.788240591,1.554293264,0.698673895,-0.781488916,-0.302462052,-0.103483512,-1.732362748,1.536011617,1.560709866,1.560671319,1.438971106,1.588225698,0
0.181264183,-0.86043207,1.396606212,-0.586083797,-0.398188716,0.8509777,-0.163031645,0.23756735,-1.02606163,-1.14148881,-0.754189269,0.604289863,1.440451283,-0.311088663,0.998524812,-0.781488916,0.541932867,0.27062553,-1.732362748,-0.330213733,-1.329097671,-1.253047332,0.312590339,-0.32353837,0
-1.083297128,-0.86043207,0.107308958,-0.586083797,1.484791158,-1.440587041,0.620860665,-0.317853998,-0.121074156,-0.342052346,-0.039856426,-1.304489412,-0.0453433,1.554293264,-0.200878855,-0.781488916,1.808525246,-1.101107625,-1.189283433,0.602898942,0.597440687,1.560671319,-0.738698378,-0.32353837,0
-0.812319705,-0.86043207,1.396606212,-0.586083797,1.484791158,0.087122786,0.322418335,-1.428696694,-1.284629479,0.99034176,0.674476417,1.5586795,-0.0453433,-1.243779626,1.710670739,-0.781488916,0.119735408,0.021219502,1.707139582,-0.330213733,-0.365828492,1.560671319,-0.513422224,1.588225698,1
-1.805903592,1.162206796,0.107308958,0.150266256,0.543301221,-0.676732128,0.343894837,-1.599595571,0.525345467,1.523299402,0.674476417,-0.350099774,1.440451283,-0.311088663,1.485782552,1.27960868,1.386327786,-1.101107625,0.983033829,1.536011617,-0.365828492,0.622765102,0.012222134,-1.279420405,0
-1.805903592,1.162206796,1.396606212,-0.586083797,-0.398188716,0.8509777,-1.116709883,0.579365102,1.68890079,0.99034176,-0.754189269,1.5586795,-1.531137883,-0.311088663,1.14845027,-0.781488916,1.386327786,0.145922516,-0.465177679,-0.330213733,1.560709866,0.622765102,0.763142646,1.588225698,1
1.174848071,-0.86043207,-1.181988297,0.886616309,-1.339678653,0.087122786,1.089494139,-1.813219166,1.68890079,-0.075573525,-0.397022847,-1.304489412,1.440451283,0.6216023,0.511267072,-0.781488916,-0.302462052,-1.475216667,-1.732362748,0.602898942,-0.365828492,-0.315141115,1.814431362,0.632343664,0
0.994196455,1.162206796,0.107308958,-1.32243385,-0.398188716,-1.440587041,0.912819522,1.17751117,-0.508925931,-1.407967631,1.745975682,-1.304489412,0.697553992,1.554293264,-0.275841584,-0.781488916,1.808525246,-0.477592555,1.526113144,-0.330213733,-0.365828492,-0.315141115,-0.137961968,0.632343664,0
0.361915799,1.162206796,0.107308958,0.150266256,0.543301221,1.614832614,-0.64382163,0.622089822,1.042481167,-1.14148881,0.674476417,0.604289863,1.440451283,1.554293264,0.548748437,1.27960868,1.808525246,-0.35288954,0.077901636,1.536011617,-0.365828492,-0.315141115,-1.039066582,0.632343664,1
1.716802918,1.162206796,1.396606212,1.622966363,-0.398188716,1.614832614,1.270626143,-0.958724784,1.301049016,-0.875009989,1.031642839,0.604289863,-1.531137883,-0.311088663,0.173934791,1.27960868,0.119735408,-1.475216667,1.164060267,-1.263326408,-0.365828492,1.560671319,-1.189250685,0.632343664,0
-1.805903592,1.162206796,1.396606212,1.622966363,0.543301221,-1.440587041,-0.555889538,1.562033641,-1.672481254,0.723862938,-1.11135569,0.604289863,1.440451283,1.554293264,1.073487541,-0.781488916,0.541932867,0.644734572,-0.103124802,0.602898942,-1.329097671,1.560671319,-0.213054019,1.588225698,0
-0.451016473,1.162206796,0.107308958,-1.32243385,0.543301221,-1.440587041,1.103676734,0.536640383,-0.896777705,-0.342052346,1.38880926,1.5586795,-0.0453433,1.554293264,1.036006177,1.27960868,0.119735408,-1.849325709,0.258928075,-0.330213733,1.560709866,-0.315141115,0.988418799,0.632343664,0
1.62647711,-0.86043207,1.396606212,0.150266256,-1.339678653,1.614832614,-1.691307605,-1.001449504,-0.76749378,-1.674446452,0.674476417,-1.304489412,-0.788240591,0.6216023,0.811117989,1.27960868,-0.724659511,-1.849325709,-0.284151241,0.602898942,-0.365828492,-1.253047332,-1.264342736,-1.279420405,0
-1.44460036,1.162206796,0.107308958,-0.586083797,1.484791158,0.087122786,-0.581823427,0.451190945,1.559616866,0.457384117,1.031642839,-0.350099774,-0.0453433,-0.311088663,0.998524812,-0.781488916,1.386327786,-1.101107625,-0.646204118,-0.330213733,-1.329097671,-1.253047332,0.162406236,1.588225698,0
0.090938375,1.162206796,-1.181988297,-0.586083797,0.543301221,1.614832614,0.832181336,-0.787825908,-1.543197329,-0.608531167,0.317309996,0.604289863,-0.788240591,-1.243779626,-0.463248407,-0.781488916,1.808525246,-0.851701597,0.258928075,-1.263326408,-1.329097671,1.560671319,-0.813790429,0.632343664,0
0.723219031,1.162206796,1.396606212,0.886616309,0.543301221,-1.440587041,1.524291993,-0.659651751,-1.672481254,1.523299402,0.317309996,1.5586795,1.440451283,-0.311088663,-1.700133438,-0.781488916,-0.302462052,-1.849325709,0.80200739,1.536011617,1.560709866,-1.253047332,-0.588514275,1.588225698,1
-1.625251976,1.162206796,0.107308958,0.886616309,-1.339678653,0.8509777,0.149390671,-1.64232029,-1.02606163,1.256820581,1.38880926,0.604289863,0.697553992,0.6216023,-1.775096167,-0.781488916,1.808525246,0.021219502,-0.465177679,-0.330213733,0.597440687,-1.253047332,0.462774441,1.588225698,0
